query_id	subject_id	identity	qcov	scov	evalue	bitscore	best_hit	reciprocal_best_hit	confidence
MBB3332416.1	EHJ91140.1	83.9	92.2	93.7	0.0	1177.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332417.1	EHJ91141.1	72.6	98.1	95.8	8.34e-282	773.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332418.1	EHJ91142.1	72.5	93.0	96.4	2.68e-78	227.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332419.1	EHJ91149.1	77.4	92.3	95.7	2.82e-85	244.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332420.1	EHJ91151.1	76.3	99.2	100.0	0.0	1468.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332421.1	EHJ91152.1	53.8	89.8	90.0	3.36e-107	317.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332422.1	EHJ91153.1	87.4	100.0	99.7	1.13e-202	555.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332423.1	EHJ91155.1	82.1	100.0	100.0	1.61e-135	376.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332424.1	EHJ91156.1	89.0	100.0	92.1	3.4999999999999997e-113	315.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332425.1	EHJ91157.1	82.3	100.0	100.0	0.0	1213.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332426.1	EHJ91158.1	57.7	95.8	80.1	3.35e-100	292.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332427.1	EHJ91159.1	44.3	67.0	62.2	1.15e-52	176.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332428.1	EHJ91161.1	83.2	100.0	99.2	1.13e-171	471.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332429.1	EHJ92477.1	45.1	51.5	52.6	1.44e-06	40.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332430.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332431.1	EHJ93678.1	91.4	100.0	33.0	3.4699999999999994e-95	279.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332432.1	EHJ93677.1	73.5	100.0	100.0	2.92e-35	110.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332433.1	EHJ93676.1	76.6	95.2	97.1	3.66e-243	667.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332434.1	EHJ93675.1	71.4	94.9	93.2	6.63e-149	419.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332435.1	EHJ93674.1	81.8	100.0	100.0	4.03e-101	285.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332436.1	EHJ93673.1	62.5	68.0	84.5	3.28e-101	298.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332437.1	EHJ93672.1	58.9	99.2	99.2	1.11e-146	417.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332438.1	EHJ93671.1	70.8	100.0	100.0	1.59e-96	275.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332439.1	EHJ93670.1	83.2	98.7	95.6	1.3599999999999999e-199	546.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332440.1	EHJ93669.1	74.1	100.0	98.9	1.77e-140	393.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332441.1	EHJ93668.1	72.6	98.8	97.7	9.79e-44	133.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332442.1	EHJ93667.1	71.6	100.0	100.0	1.64e-136	382.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332443.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332444.1	EHJ93666.1	79.3	95.7	97.5	1.39e-109	309.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332445.1	EHJ93665.1	88.0	100.0	100.0	2.4600000000000002e-303	821.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332446.1	EHJ93664.1	68.0	96.6	98.1	4.21e-127	367.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332447.1	EHJ93663.1	55.1	98.6	99.1	2e-75	224.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332448.1	EHJ93662.1	80.1	95.9	97.7	4.2600000000000004e-245	671.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332449.1	EHJ93661.1	91.7	93.8	99.4	2.74e-228	622.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332450.1	EHJ93660.1	48.4	100.0	100.0	4.8099999999999994e-104	306.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332451.1	EHJ93659.1	58.4	92.8	94.3	2.86e-84	248.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332452.1	EHJ93658.1	88.4	98.7	92.7	1.61e-249	678.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332453.1	EHJ93657.1	91.5	100.0	96.6	3.66e-91	258.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332454.1	EHJ93656.1	80.6	100.0	100.0	2.11e-62	182.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332455.1	EHJ93655.1	76.1	98.7	96.4	1.22e-206	570.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332456.1	EHJ93654.1	76.9	100.0	100.0	1.41e-78	227.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332457.1	EHJ93653.1	87.0	89.7	88.5	5.2300000000000005e-169	467.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332458.1	EHJ93652.1	77.0	95.6	97.2	5.84e-129	362.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332459.1	EHJ93651.1	75.9	98.9	100.0	4.29e-146	406.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332460.1	EHJ93650.1	79.9	100.0	100.0	1.81e-165	459.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332461.1	EHJ93649.1	82.7	100.0	96.3	0.0	940.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332462.1	EHJ93648.1	83.6	100.0	100.0	4.62e-62	181.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332463.1	EHJ93647.1	88.1	100.0	94.5	3.58e-254	690.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332464.1	EHJ93646.1	84.5	98.8	100.0	5.1399999999999996e-220	600.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332465.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332466.1	EHJ91895.1	66.2	88.0	97.5	6.21e-92	265.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332467.1	EHJ91202.1	55.2	92.4	94.2	2.89e-183	521.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332468.1	EHJ91894.1	70.1	98.7	90.6	1.89e-39	122.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332469.1	EHJ91893.1	62.5	99.4	98.3	2.37e-149	422.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332470.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332471.1	EHJ94713.1	29.5	95.7	96.7	3e-09	46.6	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332472.1	EHJ94893.1	34.3	95.5	93.4	1.22e-26	100.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332473.1	EHJ93925.1	78.1	98.5	98.5	7.49e-178	492.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332474.1	EHJ93924.1	82.2	98.1	96.5	0.0	907.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332475.1	EHJ93923.1	61.8	95.6	96.1	9.970000000000001e-77	224.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332476.1	EHJ94665.1	23.8	87.1	79.3	4.55e-06	45.1	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332477.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332478.1	EHJ92381.1	40.1	90.1	91.9	6.9500000000000005e-50	160.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332479.1	EHJ91629.1	89.7	96.7	95.5	0.0	1523.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332480.1	EHJ91630.1	78.2	100.0	100.0	3.5100000000000002e-211	580.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332481.1	EHJ91631.1	88.7	100.0	100.0	3.31e-237	645.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332482.1	EHJ91632.1	81.3	98.4	97.5	0.0	1187.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332483.1	EHJ91633.1	80.4	99.1	99.1	2.7399999999999998e-120	338.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332484.1	EHJ91634.1	90.7	100.0	100.0	0.0	952.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332485.1	EHJ91635.1	64.3	100.0	100.0	1.1699999999999999e-46	144.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332486.1	EHJ91636.1	37.9	97.4	97.9	1.02e-39	136.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332487.1	EHJ91637.1	52.1	96.6	62.3	7.28e-21	77.8	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332488.1	EHJ91900.1	70.0	61.2	98.4	6.1399999999999995e-30	98.6	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332489.1	EHJ91899.1	58.4	100.0	97.2	1.14e-118	338.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332490.1	EHJ91897.1	82.2	89.3	96.7	1.2100000000000002e-124	349.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332491.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332492.1	EHJ94548.1	74.5	100.0	100.0	7.480000000000001e-72	208.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332493.1	EHJ92632.1	79.1	99.0	90.7	9.96e-111	313.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332494.1	EHJ93361.1	32.4	90.9	92.2	1.24e-50	172.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332495.1	EHJ94690.1	45.0	98.8	97.8	5.38e-155	452.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332496.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332497.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332498.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332499.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332500.1	EHJ92631.1	70.8	100.0	91.0	4.35e-79	229.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332501.1	EHJ92630.1	72.2	97.7	98.4	3.8700000000000005e-70	203.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332502.1	EHJ92629.1	86.8	100.0	93.1	4.22e-257	700.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332503.1	EHJ92628.1	48.4	91.4	86.3	6.36e-13	54.7	YES	YES	POSSIBLE_ORTHOLOG
MBB3332504.1	EHJ92627.1	62.7	99.7	94.2	4.88e-135	384.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332505.1	EHJ92442.1	27.8	91.9	89.4	1.1399999999999999e-24	97.8	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332506.1	EHJ93702.1	72.8	97.6	96.2	9.28e-105	297.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332507.1	EHJ92626.1	82.8	99.5	99.5	6.25e-242	660.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332508.1	EHJ92625.1	79.6	100.0	100.0	9.5e-201	552.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332509.1	EHJ92624.1	77.8	98.8	100.0	2.14e-194	535.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332510.1	EHJ92623.1	77.1	100.0	100.0	2.76e-279	762.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332511.1	EHJ92622.1	83.2	97.6	98.0	2.5000000000000002e-272	742.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332512.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332513.1	EHJ92601.1	89.4	99.4	99.4	2.4600000000000003e-179	498.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332514.1	EHJ92600.1	69.7	93.9	91.5	5.47e-71	208.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332515.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332516.1	EHJ92587.1	78.4	98.0	100.0	2.41e-122	345.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332517.1	EHJ92501.1	67.3	94.9	91.3	5.24e-151	427.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332518.1	EHJ92523.1	36.6	94.0	85.5	1.53e-44	148.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332519.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332520.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332521.1	EHJ91859.1	47.2	23.5	24.9	3.6e-15	71.2	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332522.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332523.1	EHJ94920.1	45.4	100.0	100.0	9.849999999999999e-83	251.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332524.1	EHJ94917.1	49.7	97.0	99.1	2.8400000000000002e-121	358.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332525.1	EHJ94917.1	45.4	96.8	98.4	2.32e-109	328.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332526.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332527.1	EHJ92477.1	30.8	78.0	79.4	2.07e-06	39.7	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332528.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332529.1	EHJ94108.1	42.8	65.3	88.6	2.71e-139	423.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332530.1	EHJ93933.1	64.1	98.1	95.2	2.38e-255	709.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332531.1	EHJ94778.1	40.7	64.3	33.6	1.7e-62	214.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332532.1	EHJ94120.1	51.9	97.2	97.9	2.27e-211	605.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332533.1	EHJ93876.1	33.7	93.9	24.4	1.43e-37	137.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332534.1	EHJ93991.1	32.0	28.6	26.1	5.24e-15	73.6	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332535.1	EHJ94370.1	65.4	58.9	97.7	0.0	1199.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332536.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332537.1	EHJ93032.1	75.0	99.7	99.7	3.26e-197	543.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332538.1	EHJ92970.1	75.9	99.0	99.3	5.0200000000000003e-160	444.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332539.1	EHJ93031.1	74.3	99.3	99.3	2.42e-78	226.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332540.1	EHJ93030.1	88.9	100.0	99.6	2e-286	778.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332541.1	EHJ93029.1	84.9	100.0	100.0	1.19e-214	587.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332542.1	EHJ93028.1	68.2	91.4	96.2	9.13e-171	478.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332543.1	EHJ93027.1	59.6	99.1	100.0	2.43e-94	273.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332544.1	EHJ92444.1	63.5	99.0	97.0	2.25e-41	128.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332545.1	EHJ93026.1	70.5	99.0	78.2	1.2e-87	254.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332546.1	EHJ93025.1	61.0	92.6	89.3	4.47e-71	209.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332547.1	EHJ93024.1	93.8	100.0	100.0	1.35e-176	483.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332548.1	EHJ93023.1	78.5	97.6	99.2	1.62e-137	384.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332549.1	EHJ93022.1	78.9	100.0	100.0	2.8999999999999997e-131	365.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332550.1	EHJ93021.1	86.8	100.0	100.0	2.1800000000000002e-125	348.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332551.1	EHJ93020.1	63.9	87.3	83.1	2.03e-54	166.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332552.1	EHJ93019.1	54.1	95.7	96.0	4.7400000000000005e-257	729.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332553.1	EHJ93018.1	68.9	98.3	98.1	1.28e-176	492.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332554.1	EHJ93017.1	83.9	96.7	87.0	5.07e-50	150.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332555.1	EHJ93615.1	26.7	67.0	75.2	3.33e-06	44.3	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332556.1	EHJ92420.1	55.1	95.7	96.5	1.6800000000000001e-167	477.0	YES	NO	POSSIBLE_ORTHOLOG
MBB3332557.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332558.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332559.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332560.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332561.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332562.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332563.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332564.1	EHJ91378.1	38.4	97.9	96.8	3.12e-25	91.3	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332565.1	EHJ94277.1	26.5	17.8	57.3	1.58e-06	47.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332566.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332567.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332568.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332569.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332570.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332571.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332572.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332573.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332574.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332575.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332576.1	EHJ94915.1	27.8	97.7	95.2	2.25e-36	135.0	YES	NO	FUNCTION_CONFLICT
MBB3332577.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332578.1	EHJ93072.1	28.4	81.8	78.6	3.13e-32	123.0	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332579.1	EHJ93069.1	79.1	100.0	70.4	1.09e-157	441.0	YES	NO	POSSIBLE_ORTHOLOG
MBB3332580.1	EHJ94941.1	87.0	99.7	94.6	9.37e-202	552.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332581.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332582.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332583.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332584.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332585.1	EHJ94943.1	44.3	43.4	40.2	2.99e-12	59.3	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332586.1	EHJ94944.1	45.1	80.3	85.9	2.33e-21	80.9	YES	YES	POSSIBLE_ORTHOLOG
MBB3332587.1	EHJ94945.1	42.2	20.9	28.0	7.11e-06	41.6	YES	YES	NO_RELIABLE_ORTHOLOG
MBB3332588.1	EHJ94946.1	32.7	17.2	23.6	8.46e-07	48.5	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332589.1	EHJ94183.1	65.5	100.0	100.0	9.9e-100	286.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332590.1	EHJ94182.1	80.0	100.0	100.0	6.88e-265	723.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332591.1	EHJ94181.1	70.8	99.4	98.7	2.06e-315	866.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332592.1	EHJ94180.1	84.4	95.8	97.3	3.67e-143	399.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332593.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332594.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332595.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332596.1	EHJ92882.1	28.0	50.1	83.6	1.1800000000000001e-32	130.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332597.1	EHJ93247.1	81.2	100.0	100.0	5.45e-161	446.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332598.1	EHJ93457.1	24.8	76.1	74.7	1.59e-08	52.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332599.1	EHJ93246.1	85.6	100.0	94.1	4.44e-156	432.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332600.1	EHJ92044.1	80.2	99.5	98.2	0.0	1029.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332601.1	EHJ92045.1	66.6	98.9	97.4	5.43e-301	831.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332602.1	EHJ93226.1	80.3	98.0	96.0	2.0899999999999998e-159	443.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332603.1	EHJ92555.1	79.9	99.7	100.0	8.34e-217	593.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332604.1	EHJ93302.1	88.3	100.0	100.0	1.79e-239	650.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332605.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332606.1	EHJ93227.1	53.6	97.9	93.9	9.449999999999999e-94	276.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332607.1	EHJ92085.1	87.0	100.0	100.0	1.02e-96	272.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332608.1	EHJ93679.1	37.1	96.0	99.0	7.62e-80	254.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332609.1	EHJ91611.1	31.8	41.0	30.6	6.820000000000001e-21	94.4	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332610.1	EHJ93485.1	38.5	91.4	98.3	4.75e-44	145.0	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332611.1	EHJ93678.1	100.0	100.0	6.8	1.8e-15	63.5	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332612.1	EHJ92927.1	89.9	99.4	98.5	2.74e-220	600.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332613.1	EHJ92930.1	87.4	98.2	95.5	3.25e-176	484.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332614.1	EHJ92931.1	62.4	91.4	89.8	3.1e-96	282.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332615.1	EHJ92932.1	76.3	96.2	94.6	4.99e-145	408.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332616.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332617.1	EHJ92934.1	81.5	98.0	96.8	0.0	960.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332618.1	EHJ93246.1	29.0	96.6	93.4	7.46e-17	75.1	YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332619.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332620.1	EHJ92935.1	83.7	100.0	100.0	0.0	2215.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332621.1	EHJ92936.1	72.0	92.2	92.4	3.3099999999999996e-244	673.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332622.1							YES	NO	NO_RELIABLE_ORTHOLOG
MBB3332623.1	EHJ93248.1	84.4	99.1	92.0	0.0	946.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332624.1	EHJ93249.1	80.6	99.3	99.7	0.0	929.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332625.1	EHJ93250.1	80.6	95.3	98.2	5.76e-252	691.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332626.1	EHJ93256.1	68.4	99.1	97.7	1.4500000000000002e-103	295.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332627.1	EHJ93257.1	75.0	91.2	81.6	2.51e-66	195.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332628.1	EHJ93258.1	70.1	97.7	98.4	1.66e-62	184.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332629.1	EHJ93259.1	75.2	97.1	95.8	3.2e-157	438.0	YES	YES	PROBABLE_ORTHOLOG
MBB3332630.1	EHJ93261.1	59.0	100.0	99.4	1.55e-177	503.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332631.1	EHJ93262.1	55.0	97.9	93.4	2.3700000000000002e-185	528.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332632.1	EHJ93263.1	58.7	93.7	97.0	6.650000000000001e-210	588.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332633.1	EHJ93264.1	46.6	92.9	95.7	3.4100000000000003e-164	483.0	YES	YES	POSSIBLE_ORTHOLOG
MBB3332634.1	EHJ92318.1	79.7	99.8	99.6	4.07e-297	808.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332635.1	EHJ92319.1	81.7	99.2	97.5	6.03e-232	635.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332636.1	EHJ92320.1	83.5	99.5	99.9	0.0	1461.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332637.1	EHJ92321.1	89.1	100.0	100.0	2.2999999999999996e-250	679.0	YES	YES	HIGH_CONFIDENCE_FUNCTIONAL_ORTHOLOG
MBB3332638.1	EHJ92322.1	90.4	98.3	99.3	1.24e-193	529.0	YES	YES	VERY_HIGH_CONFIDENCE
MBB3332639.1	EHJ92323.1	88.9	95.3	87.5	5.0499999999999996e-139	387.0	YES	YES	PROBABLE_ORTHOLOG
